waveform	[0]		[1]	
t0	2016/06/02  15:07:44.917448		2016/06/02  15:07:44.917450	
delta t	4.000000E-6		4.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2016/06/02  15:07:44.918056	5.003077E-1	2016/06/02  15:07:44.918058	4.417412E-3
2016/06/02  15:07:44.918060	4.958309E-1	2016/06/02  15:07:44.918062	3.805483E-3
2016/06/02  15:07:44.918064	4.998568E-1	2016/06/02  15:07:44.918066	4.449619E-3
2016/06/02  15:07:44.918068	4.988584E-1	2016/06/02  15:07:44.918070	7.799125E-3
2016/06/02  15:07:44.918072	4.995992E-1	2016/06/02  15:07:44.918074	6.414233E-3
2016/06/02  15:07:44.918076	4.983109E-1	2016/06/02  15:07:44.918078	4.771687E-3
2016/06/02  15:07:44.918080	4.986330E-1	2016/06/02  15:07:44.918082	6.510854E-3
2016/06/02  15:07:44.918084	4.992771E-1	2016/06/02  15:07:44.918086	6.285406E-3
2016/06/02  15:07:44.918088	4.984075E-1	2016/06/02  15:07:44.918090	5.544650E-3
2016/06/02  15:07:44.918092	4.978922E-1	2016/06/02  15:07:44.918094	7.766919E-3
2016/06/02  15:07:44.918096	5.010807E-1	2016/06/02  15:07:44.918098	6.382026E-3
2016/06/02  15:07:44.918100	4.966039E-1	2016/06/02  15:07:44.918102	5.158168E-3
2016/06/02  15:07:44.918104	4.989228E-1	2016/06/02  15:07:44.918106	6.607474E-3
2016/06/02  15:07:44.918108	4.976667E-1	2016/06/02  15:07:44.918110	4.707273E-3
2016/06/02  15:07:44.918112	4.971192E-1	2016/06/02  15:07:44.918114	6.478647E-3
2016/06/02  15:07:44.918116	4.967971E-1	2016/06/02  15:07:44.918118	5.415823E-3
2016/06/02  15:07:44.918120	4.979566E-1	2016/06/02  15:07:44.918122	8.443261E-3
2016/06/02  15:07:44.918124	4.982143E-1	2016/06/02  15:07:44.918126	6.607474E-3
2016/06/02  15:07:44.918128	4.989872E-1	2016/06/02  15:07:44.918130	5.770097E-3
2016/06/02  15:07:44.918132	4.991805E-1	2016/06/02  15:07:44.918134	5.995545E-3
2016/06/02  15:07:44.918136	4.978600E-1	2016/06/02  15:07:44.918138	5.898925E-3
2016/06/02  15:07:44.918140	4.973447E-1	2016/06/02  15:07:44.918142	4.868307E-3
2016/06/02  15:07:44.918144	4.985041E-1	2016/06/02  15:07:44.918146	5.770097E-3
2016/06/02  15:07:44.918148	5.002433E-1	2016/06/02  15:07:44.918150	5.125962E-3
2016/06/02  15:07:44.918152	4.982787E-1	2016/06/02  15:07:44.918154	7.670298E-3
2016/06/02  15:07:44.918156	4.973447E-1	2016/06/02  15:07:44.918158	6.897335E-3
2016/06/02  15:07:44.918160	4.993737E-1	2016/06/02  15:07:44.918162	4.385205E-3
2016/06/02  15:07:44.918164	4.978278E-1	2016/06/02  15:07:44.918166	6.639681E-3
2016/06/02  15:07:44.918168	4.961208E-1	2016/06/02  15:07:44.918170	4.159758E-3
