waveform	[0]		[1]	
t0	2016/06/02  14:55:46.050332		2016/06/02  14:55:46.050336	
delta t	8.000000E-6		8.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2016/06/02  14:55:46.051276	4.652984E-1	2016/06/02  14:55:46.051280	3.667768E-1
2016/06/02  14:55:46.051284	4.662969E-1	2016/06/02  14:55:46.051288	3.677431E-1
2016/06/02  14:55:46.051292	4.661036E-1	2016/06/02  14:55:46.051296	3.685482E-1
2016/06/02  14:55:46.051300	4.661358E-1	2016/06/02  14:55:46.051304	3.692246E-1
2016/06/02  14:55:46.051308	4.658138E-1	2016/06/02  14:55:46.051312	3.698043E-1
2016/06/02  14:55:46.051316	4.654917E-1	2016/06/02  14:55:46.051320	3.700942E-1
2016/06/02  14:55:46.051324	4.664257E-1	2016/06/02  14:55:46.051328	3.703840E-1
2016/06/02  14:55:46.051332	4.652018E-1	2016/06/02  14:55:46.051336	3.704807E-1
2016/06/02  14:55:46.051340	4.650730E-1	2016/06/02  14:55:46.051344	3.704162E-1
2016/06/02  14:55:46.051348	4.690023E-1	2016/06/02  14:55:46.051352	3.702552E-1
2016/06/02  14:55:46.051356	4.655883E-1	2016/06/02  14:55:46.051360	3.699331E-1
2016/06/02  14:55:46.051364	4.650408E-1	2016/06/02  14:55:46.051368	3.696111E-1
2016/06/02  14:55:46.051372	4.663291E-1	2016/06/02  14:55:46.051376	3.690635E-1
2016/06/02  14:55:46.051380	4.658782E-1	2016/06/02  14:55:46.051384	3.685804E-1
2016/06/02  14:55:46.051388	4.648475E-1	2016/06/02  14:55:46.051392	3.679041E-1
2016/06/02  14:55:46.051396	4.666834E-1	2016/06/02  14:55:46.051400	3.672922E-1
2016/06/02  14:55:46.051404	4.672309E-1	2016/06/02  14:55:46.051408	3.666802E-1
2016/06/02  14:55:46.051412	4.694210E-1	2016/06/02  14:55:46.051416	3.659073E-1
2016/06/02  14:55:46.051420	4.694532E-1	2016/06/02  14:55:46.051424	3.651987E-1
2016/06/02  14:55:46.051428	4.640746E-1	2016/06/02  14:55:46.051432	3.644579E-1
2016/06/02  14:55:46.051436	4.664257E-1	2016/06/02  14:55:46.051440	3.638460E-1
2016/06/02  14:55:46.051444	4.653629E-1	2016/06/02  14:55:46.051448	3.632663E-1
2016/06/02  14:55:46.051452	4.676818E-1	2016/06/02  14:55:46.051456	3.627510E-1
2016/06/02  14:55:46.051460	4.666511E-1	2016/06/02  14:55:46.051464	3.622356E-1
2016/06/02  14:55:46.051468	4.681005E-1	2016/06/02  14:55:46.051472	3.617847E-1
