waveform	[0]	
t0	2016/05/31  14:09:05.249696	
delta t	1.250000E-5	

time[0]	Y[0]
2016/05/31  14:09:05.251871	1.159233E+0
2016/05/31  14:09:05.251883	-5.787567E-1
2016/05/31  14:09:05.251896	-2.310630E+0
2016/05/31  14:09:05.251908	-4.007394E+0
2016/05/31  14:09:05.251921	-5.644245E+0
2016/05/31  14:09:05.251933	-7.194121E+0
2016/05/31  14:09:05.251946	-8.633501E+0
2016/05/31  14:09:05.251958	-9.937892E+0
2016/05/31  14:09:05.251971	-1.055787E+1
2016/05/31  14:09:05.251983	-1.055787E+1
2016/05/31  14:09:05.251996	-1.055787E+1
2016/05/31  14:09:05.252008	-1.055787E+1
2016/05/31  14:09:05.252021	-1.055787E+1
2016/05/31  14:09:05.252033	-1.055787E+1
2016/05/31  14:09:05.252046	-1.055787E+1
2016/05/31  14:09:05.252058	-1.055787E+1
2016/05/31  14:09:05.252071	-1.055787E+1
2016/05/31  14:09:05.252083	-1.055787E+1
2016/05/31  14:09:05.252096	-1.055787E+1
2016/05/31  14:09:05.252108	-1.005003E+1
2016/05/31  14:09:05.252121	-8.868083E+0
2016/05/31  14:09:05.252133	-7.543411E+0
2016/05/31  14:09:05.252146	-6.096961E+0
2016/05/31  14:09:05.252158	-4.551612E+0
2016/05/31  14:09:05.252171	-2.930240E+0
2016/05/31  14:09:05.252183	-1.259583E+0
2016/05/31  14:09:05.252196	4.361986E-1
2016/05/31  14:09:05.252208	2.128436E+0
2016/05/31  14:09:05.252221	3.790070E+0
2016/05/31  14:09:05.252233	5.395976E+0
2016/05/31  14:09:05.252246	6.919091E+0
2016/05/31  14:09:05.252258	8.336539E+0
2016/05/31  14:09:05.252271	9.624475E+0
2016/05/31  14:09:05.252283	1.055862E+1
2016/05/31  14:09:05.252296	1.055862E+1
2016/05/31  14:09:05.252308	1.055862E+1
2016/05/31  14:09:05.252321	1.055862E+1
2016/05/31  14:09:05.252333	1.055862E+1
2016/05/31  14:09:05.252346	1.055862E+1
2016/05/31  14:09:05.252358	1.055862E+1
2016/05/31  14:09:05.252371	1.055862E+1
2016/05/31  14:09:05.252383	1.055862E+1
2016/05/31  14:09:05.252396	1.055862E+1
2016/05/31  14:09:05.252408	1.055862E+1
2016/05/31  14:09:05.252421	1.034466E+1
2016/05/31  14:09:05.252433	9.135656E+0
2016/05/31  14:09:05.252446	7.780706E+0
2016/05/31  14:09:05.252458	6.299145E+0
2016/05/31  14:09:05.252471	4.715462E+0
2016/05/31  14:09:05.252483	3.053498E+0
2016/05/31  14:09:05.252496	1.341603E+0
2016/05/31  14:09:05.252508	-3.947759E-1
2016/05/31  14:09:05.252521	-2.128259E+0
2016/05/31  14:09:05.252533	-3.831143E+0
2016/05/31  14:09:05.252546	-5.475403E+0
2016/05/31  14:09:05.252558	-7.034943E+0
2016/05/31  14:09:05.252571	-8.487209E+0
2016/05/31  14:09:05.252583	-9.805776E+0
2016/05/31  14:09:05.252596	-1.055787E+1
2016/05/31  14:09:05.252608	-1.055787E+1
2016/05/31  14:09:05.252621	-1.055787E+1
2016/05/31  14:09:05.252633	-1.055787E+1
2016/05/31  14:09:05.252646	-1.055787E+1
2016/05/31  14:09:05.252658	-1.055787E+1
2016/05/31  14:09:05.252671	-1.055787E+1
2016/05/31  14:09:05.252683	-1.055787E+1
2016/05/31  14:09:05.252696	-1.055787E+1
2016/05/31  14:09:05.252708	-1.055787E+1
2016/05/31  14:09:05.252721	-1.055787E+1
2016/05/31  14:09:05.252733	-1.016539E+1
2016/05/31  14:09:05.252746	-9.000197E+0
2016/05/31  14:09:05.252758	-7.689700E+0
2016/05/31  14:09:05.252771	-6.255492E+0
2016/05/31  14:09:05.252783	-4.718197E+0
2016/05/31  14:09:05.252796	-3.104234E+0
2016/05/31  14:09:05.252808	-1.436798E+0
2016/05/31  14:09:05.252821	2.570509E-1
2016/05/31  14:09:05.252833	1.950899E+0
2016/05/31  14:09:05.252846	3.617366E+0
2016/05/31  14:09:05.252858	5.230036E+0
2016/05/31  14:09:05.252871	6.763137E+0
2016/05/31  14:09:05.252883	8.191861E+0
2016/05/31  14:09:05.252896	9.494939E+0
2016/05/31  14:09:05.252908	1.055862E+1
2016/05/31  14:09:05.252921	1.055862E+1
2016/05/31  14:09:05.252933	1.055862E+1
