waveform	[0]	
t0	2016/05/31  13:58:31.004431	
delta t	8.000000E-7	

time[0]	Y[0]
2016/05/31  13:58:31.004614	-1.055787E+1
2016/05/31  13:58:31.004615	-1.055787E+1
2016/05/31  13:58:31.004616	-1.055787E+1
2016/05/31  13:58:31.004616	-1.055787E+1
2016/05/31  13:58:31.004617	-1.055787E+1
2016/05/31  13:58:31.004618	-1.055787E+1
2016/05/31  13:58:31.004619	-1.055787E+1
2016/05/31  13:58:31.004620	-1.055787E+1
2016/05/31  13:58:31.004620	-1.055787E+1
2016/05/31  13:58:31.004621	-1.055787E+1
2016/05/31  13:58:31.004622	-1.055787E+1
2016/05/31  13:58:31.004623	-1.055787E+1
2016/05/31  13:58:31.004624	-1.055787E+1
2016/05/31  13:58:31.004624	-1.055787E+1
2016/05/31  13:58:31.004625	-1.055787E+1
2016/05/31  13:58:31.004626	-1.055787E+1
2016/05/31  13:58:31.004627	-1.055787E+1
2016/05/31  13:58:31.004628	-1.055787E+1
2016/05/31  13:58:31.004628	-1.055787E+1
2016/05/31  13:58:31.004629	-1.055787E+1
2016/05/31  13:58:31.004630	-1.055787E+1
2016/05/31  13:58:31.004631	-1.055787E+1
2016/05/31  13:58:31.004632	-1.055787E+1
2016/05/31  13:58:31.004632	-1.055787E+1
2016/05/31  13:58:31.004633	-1.055787E+1
2016/05/31  13:58:31.004634	-1.055787E+1
2016/05/31  13:58:31.004635	-1.055787E+1
2016/05/31  13:58:31.004636	-1.055787E+1
2016/05/31  13:58:31.004636	-1.055787E+1
2016/05/31  13:58:31.004637	-1.055787E+1
2016/05/31  13:58:31.004638	-1.055787E+1
2016/05/31  13:58:31.004639	-1.055787E+1
2016/05/31  13:58:31.004640	-1.055787E+1
2016/05/31  13:58:31.004640	-1.055787E+1
2016/05/31  13:58:31.004641	-1.055787E+1
2016/05/31  13:58:31.004642	-1.055787E+1
2016/05/31  13:58:31.004643	-1.055787E+1
2016/05/31  13:58:31.004644	-1.055787E+1
2016/05/31  13:58:31.004644	-1.055787E+1
2016/05/31  13:58:31.004645	-1.055787E+1
