waveform	[0]		[1]	
t0	2016/06/06  14:26:36.294907		2016/06/06  14:26:36.294918	
delta t	8.000000E-5		8.000000E-5	

time[0]	Y[0]	time[1]	Y[1]
2016/06/06  14:26:36.301227	4.990289E-1	2016/06/06  14:26:36.301238	-8.989704E-2
2016/06/06  14:26:36.301307	4.980627E-1	2016/06/06  14:26:36.301318	-8.780351E-2
2016/06/06  14:26:36.301387	5.030549E-1	2016/06/06  14:26:36.301398	-8.377749E-2
2016/06/06  14:26:36.301467	4.975795E-1	2016/06/06  14:26:36.301478	-7.926835E-2
2016/06/06  14:26:36.301547	4.999951E-1	2016/06/06  14:26:36.301558	-7.475921E-2
2016/06/06  14:26:36.301627	4.974185E-1	2016/06/06  14:26:36.301638	-7.057215E-2
2016/06/06  14:26:36.301707	4.999951E-1	2016/06/06  14:26:36.301718	-6.702925E-2
2016/06/06  14:26:36.301787	4.975795E-1	2016/06/06  14:26:36.301798	-6.396948E-2
2016/06/06  14:26:36.301867	4.993510E-1	2016/06/06  14:26:36.301878	-5.897722E-2
2016/06/06  14:26:36.301947	4.982237E-1	2016/06/06  14:26:36.301958	-5.833305E-2
2016/06/06  14:26:36.302027	5.006393E-1	2016/06/06  14:26:36.302038	-5.414599E-2
2016/06/06  14:26:36.302107	4.996731E-1	2016/06/06  14:26:36.302118	-5.060310E-2
2016/06/06  14:26:36.302187	4.990289E-1	2016/06/06  14:26:36.302198	-4.706020E-2
2016/06/06  14:26:36.302267	4.988679E-1	2016/06/06  14:26:36.302278	-4.738228E-2
2016/06/06  14:26:36.302347	5.012835E-1	2016/06/06  14:26:36.302358	-4.271210E-2
2016/06/06  14:26:36.302427	5.016056E-1	2016/06/06  14:26:36.302438	-3.900816E-2
2016/06/06  14:26:36.302507	4.962912E-1	2016/06/06  14:26:36.302518	-3.530423E-2
2016/06/06  14:26:36.302587	4.985458E-1	2016/06/06  14:26:36.302598	-3.610943E-2
2016/06/06  14:26:36.302667	5.009614E-1	2016/06/06  14:26:36.302678	-3.224445E-2
2016/06/06  14:26:36.302747	4.996731E-1	2016/06/06  14:26:36.302758	-2.854051E-2
2016/06/06  14:26:36.302827	5.020887E-1	2016/06/06  14:26:36.302838	-2.644698E-2
2016/06/06  14:26:36.302907	4.983847E-1	2016/06/06  14:26:36.302918	-2.403137E-2
2016/06/06  14:26:36.302987	5.006393E-1	2016/06/06  14:26:36.302998	-2.370929E-2
2016/06/06  14:26:36.303067	5.016056E-1	2016/06/06  14:26:36.303078	-1.968327E-2
2016/06/06  14:26:36.303147	4.999951E-1	2016/06/06  14:26:36.303158	-1.823391E-2
2016/06/06  14:26:36.303227	4.962912E-1	2016/06/06  14:26:36.303238	-1.726766E-2
2016/06/06  14:26:36.303307	5.004783E-1	2016/06/06  14:26:36.303318	-1.452997E-2
2016/06/06  14:26:36.303387	4.993510E-1	2016/06/06  14:26:36.303398	-1.420789E-2
2016/06/06  14:26:36.303467	5.014445E-1	2016/06/06  14:26:36.303478	-1.098707E-2
